1.0	0.0	2.9083503054989817	59.38492871690428	996.0	1000.0	4.0	0.995	0.1	0.995
1.0	1.0	24.0	2880.0	996.0	1000.0	4.0	0.995	0.1	0.995
1.0	4.0	4.0	20.0	996.0	1000.0	4.0	0.995	0.1	0.995
2.0	0.0	120.375	112343.875	996.0	1000.0	4.0	0.995	0.1	0.995
2.0	2.0	0.13227513227513227	1.253968253968254	996.0	1000.0	4.0	0.995	0.1	0.995
2.0	6.0	0.2857142857142857	1.1428571428571428	996.0	1000.0	4.0	0.995	0.1	0.995
2.0	12.0	2.3333333333333335	16.333333333333332	996.0	1000.0	4.0	0.995	0.1	0.995
1.0	0.0	2.9565701559020043	133.3416683539178	9963.0	10000.0	4.0	0.995	0.1	0.995
1.0	1.0	1.4615384615384615	12.333333333333334	9963.0	10000.0	4.0	0.995	0.1	0.995
1.0	2.0	2.1666666666666665	15.166666666666666	9963.0	10000.0	4.0	0.995	0.1	0.995
1.0	3.0	1.2222222222222223	3.4444444444444446	9963.0	10000.0	4.0	0.995	0.1	0.995
1.0	4.0	2.0	17.333333333333332	9963.0	10000.0	4.0	0.995	0.1	0.995
1.0	5.0	1.6666666666666667	8.333333333333334	9963.0	10000.0	4.0	0.995	0.1	0.995
1.0	7.0	2.0	8.0	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	0.0	5.375	185.70833333333334	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	1.0	0.0072992700729927005	0.09285350534713971	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	2.0	0.007096392667060911	0.020106445890005913	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	3.0	11.543103448275861	107594.70812807881	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	4.0	0.19799498746867167	11.736842105263158	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	5.0	0.026717557251908396	0.11068702290076336	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	6.0	0.005917159763313609	0.005917159763313609	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	7.0	0.017699115044247787	0.035398230088495575	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	10.0	0.09375	0.3125	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	11.0	0.01818181818181818	0.01818181818181818	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	12.0	0.07692307692307693	0.07692307692307693	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	21.0	16.0	768.0	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	34.0	55.0	6050.0	9963.0	10000.0	4.0	0.995	0.1	0.995
2.0	50.0	17.5	612.5	9963.0	10000.0	4.0	0.995	0.1	0.995
1.0	0.0	2.987785082379677	306.218164110056	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	1.0	1.4778947368421054	10.926315789473684	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	2.0	2.4693877551020407	65.74829931972789	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	3.0	3.431578947368421	79.83157894736843	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	4.0	1.4375	7.5625	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	5.0	3.4516129032258065	99.70967741935483	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	6.0	2.764705882352941	24.176470588235293	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	7.0	9.0	271.5	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	8.0	7.842105263157895	578.1578947368421	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	9.0	3.25	38.75	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	10.0	2.8	36.6	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	11.0	1.6666666666666667	16.666666666666668	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	12.0	0.5	1.5	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	13.0	7.4	233.0	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	14.0	2.3333333333333335	14.666666666666666	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	15.0	0.5	0.5	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	16.0	4.5	26.5	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	17.0	2.0	9.333333333333334	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	20.0	7.0	98.0	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	23.0	3.0	15.0	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	26.0	2.0	5.0	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	33.0	0.5	0.5	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	43.0	17.5	612.5	99518.0	100000.0	4.0	0.995	0.1	0.995
1.0	46.0	0.5	0.5	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	0.0	6.8539094650205765	1236.820987654321	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	1.0	0.008417422185797947	0.10495313220304256	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	2.0	0.027314199919154587	4.041404400300283	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	3.0	0.019574579146548348	0.23228500587237375	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	4.0	0.020062096966802005	0.13470265106281348	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	5.0	0.030210325047801148	0.3170172084130019	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	6.0	0.04588170259812051	0.5632946379215036	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	7.0	75.04351395730706	6.8283271321839085e6	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	8.0	0.07444444444444444	3.5033333333333334	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	9.0	0.18266666666666667	9.124	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	10.0	0.09765625	2.03515625	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	11.0	0.5011441647597255	98.1533180778032	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	12.0	0.002967359050445104	0.002967359050445104	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	13.0	0.14285714285714285	4.7655677655677655	99518.0	100000.0	4.0	0.995	0.1	0.995
2.0	14.0	0.11914893617021277	1.974468085106383	99518.0	100000.0	4.0	0.995	0.1	0.995
